escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,recepciones,toques_largos,dificultad_media,demora_sobre_cadencia,demora_media_ticks,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D10 parejo,10,10,Presion alta,Contragolpe,77191,true,31.0,3.0,0.23021658539268,0.95394736842105,5.17857142857143,3.0,3.0,0.0,10.0,63.5610766045549,31.0,20.0,44.0,4.0,0.0,0.0,2.0,0.0,1040.0,82.5992579064368,0.0,1040.0,63.6363636363636,28.0769230769231,32.0,3.71875,11.0,39.9963807607283,14606.515259839,415.349,452.218
D10 parejo,10,10,Presion alta,Contragolpe,77204,true,30.0,2.0,0.21152873399745,0.95808383233533,5.71428571428571,3.0,2.0,1.0,7.0,62.4463519313305,29.0,21.0,39.0,5.0,0.0,0.0,3.0,2.0,1047.0,82.8178517600207,0.0,1047.0,60.8811748998665,28.4622731614136,32.0,3.5625,10.0,39.4768137083027,12933.1349813895,383.595,430.536
D10 parejo,10,10,Presion alta,Contragolpe,77217,true,37.0,3.0,0.22646559472327,0.96116504854369,5.82352941176471,4.0,4.0,0.0,4.0,58.9698046181172,35.0,30.0,43.0,2.0,0.0,0.0,1.0,0.0,960.0,84.0728274041084,0.0,960.0,70.9923664122137,18.125,41.0,3.40243902439024,7.0,39.888798762173,12665.4139528444,419.309,455.85
D10 parejo,10,10,Presion alta,Contragolpe,77230,true,34.0,1.0,0.21281931985974,0.95384615384615,5.63636363636364,2.0,1.0,1.0,7.0,56.8665377176015,34.0,27.0,44.0,3.0,0.0,0.0,1.0,0.0,1011.0,81.2549482168761,0.0,1011.0,65.6330749354005,23.4421364985163,38.0,3.34210526315789,11.0,42.7414093116005,14108.1007766472,417.617,445.825
D10 parejo,10,10,Presion alta,Contragolpe,77243,true,36.0,0.0,0.23970042212429,0.98086124401914,5.69444444444444,3.0,1.0,2.0,8.0,49.3119266055046,33.0,21.0,43.0,2.0,0.0,0.0,1.0,0.0,1042.0,84.9646990428416,0.0,1042.0,57.429718875502,28.3109404990403,29.0,3.69827586206897,5.0,39.0050301399044,12915.0306555359,407.268,439.416
D10 tapado,10,7,Tiki taka,Juego directo,77100,true,39.0,1.0,0.24423333139855,0.95522388059701,5.05263157894737,0.0,0.0,0.0,2.0,41.3173652694611,36.0,22.0,49.0,5.0,0.0,0.0,0.0,0.0,963.0,84.4659327888624,0.0,963.0,60.6879606879607,15.472481827622,35.0,3.52857142857143,10.0,40.2334583756322,17016.9895863039,430.2,470.307
D10 tapado,10,7,Tiki taka,Juego directo,77113,true,38.0,2.0,0.2170679071268,0.96,4.66666666666667,2.0,0.0,2.0,9.0,46.3470319634703,35.0,26.0,59.0,4.0,0.0,0.0,1.0,0.0,963.0,86.3500916768524,0.0,963.0,56.7144719687093,20.3530633437176,42.0,2.58928571428571,13.0,38.2273951061452,15686.4988756631,400.139,443.871
D10 tapado,10,7,Tiki taka,Juego directo,77126,true,43.0,3.0,0.20142613233375,0.96464646464646,4.775,3.0,0.0,3.0,7.0,44.1860465116279,43.0,17.0,52.0,1.0,0.0,0.0,1.0,0.0,1020.0,85.9304884146277,0.0,1020.0,59.5177664974619,22.7450980392157,31.0,3.78225806451613,8.0,38.8574230188098,14350.1697173972,426.808,469.957
D10 tapado,10,7,Tiki taka,Juego directo,77139,true,45.0,2.0,0.23086150301269,0.94298245614035,5.0,4.0,0.0,4.0,7.0,44.920993227991,45.0,18.0,57.0,4.0,1.0,0.0,2.0,0.0,1019.0,84.601718580633,0.0,1019.0,60.3021978021978,28.5574092247301,25.0,4.39,4.0,34.9193253911489,14370.5005972563,410.734,448.477
D10 tapado,10,7,Tiki taka,Juego directo,77152,true,52.0,1.0,0.22865033540227,0.97619047619048,4.82352941176471,4.0,0.0,4.0,7.0,41.8859649122807,51.0,18.0,62.0,3.0,0.0,0.0,3.0,0.0,962.0,86.5091056585281,0.0,962.0,59.2105263157895,20.997920997921,26.0,4.32692307692308,3.0,36.4617135059337,15714.8434392233,421.496,463.699
D10 tapado,10,7,Tiki taka,Juego directo,77165,true,47.0,1.0,0.20829660039642,0.92957746478873,4.30434782608696,5.0,0.0,5.0,12.0,48.0719794344473,43.0,17.0,54.0,2.0,0.0,0.0,1.0,0.0,1038.0,85.9641948619827,0.0,1038.0,54.3785310734463,31.7919075144509,34.0,2.83088235294118,10.0,37.6291533653136,13800.4412426332,404.08,442.878
D10 tapado,10,7,Tiki taka,Juego directo,77178,true,42.0,1.0,0.1721312270858,0.9040404040404,4.36585365853659,2.0,0.0,2.0,5.0,44.6280991735537,41.0,21.0,55.0,6.0,0.0,0.0,5.0,2.0,1054.0,86.6021540643457,0.0,1054.0,61.6774193548387,26.4705882352941,31.0,3.85483870967742,4.0,35.9727630645244,14653.8792793795,414.344,444.282
D10 tapado,10,7,Tiki taka,Juego directo,77191,true,49.0,4.0,0.22447226724642,0.93362831858407,4.68888888888889,1.0,1.0,0.0,5.0,61.8721461187215,47.0,16.0,63.0,2.0,0.0,1.0,0.0,0.0,964.0,86.4847114261068,0.0,964.0,52.536231884058,14.1078838174274,31.0,3.50806451612903,8.0,40.5269168052123,17360.6726793957,424.163,472.791
D10 tapado,10,7,Tiki taka,Juego directo,77204,true,41.0,1.0,0.21708333412424,0.975,4.875,2.0,0.0,2.0,5.0,50.6743737957611,40.0,25.0,53.0,1.0,0.0,0.0,0.0,1.0,1016.0,85.0400110569276,0.0,1016.0,63.09963099631,19.9803149606299,37.0,3.46621621621622,10.0,38.1794001833315,14342.7592991512,415.399,453.229
D10 tapado,10,7,Tiki taka,Juego directo,77217,true,45.0,5.0,0.21805248796848,0.9368932038835,4.825,4.0,0.0,4.0,6.0,43.8034188034188,43.0,17.0,54.0,2.0,0.0,0.0,1.0,0.0,1003.0,85.6278593855642,0.0,1003.0,59.9483204134367,22.8315054835494,24.0,4.83333333333333,6.0,37.7139014139675,14538.7677899404,409.892,449.472
D10 tapado,10,7,Tiki taka,Juego directo,77230,true,49.0,7.0,0.20838483893801,0.98630136986301,5.14285714285714,2.0,0.0,2.0,8.0,45.6876456876457,46.0,16.0,56.0,3.0,0.0,0.0,1.0,0.0,962.0,86.7534486935984,0.0,962.0,55.3108808290155,19.7505197505198,27.0,3.9537037037037,6.0,41.8513947513819,14797.0897206403,394.513,428.474
D10 tapado,10,7,Tiki taka,Juego directo,77243,true,42.0,3.0,0.23221871259118,0.95897435897436,4.79487179487179,5.0,0.0,5.0,6.0,35.9375,41.0,9.0,49.0,6.0,1.0,0.0,4.0,0.0,1010.0,87.1917327454105,0.0,1010.0,54.1125541125541,31.3861386138614,22.0,4.26136363636364,1.0,36.0341956349479,13055.0543006581,389.911,424.835
D10 tapado,10,7,Presion alta,Contragolpe,77100,true,33.0,4.0,0.27775501532486,1.01829268292683,5.75862068965517,0.0,0.0,0.0,2.0,54.6099290780142,29.0,31.0,45.0,3.0,0.0,0.0,0.0,0.0,1014.0,82.6483029471257,0.0,1014.0,62.6116071428571,11.6370808678501,40.0,3.50625,7.0,41.0649088439138,16502.4224243892,458.864,498.974
D10 tapado,10,7,Presion alta,Contragolpe,77113,true,33.0,2.0,0.2109404945607,0.96739130434783,5.74193548387097,5.0,0.0,5.0,7.0,38.0952380952381,32.0,21.0,44.0,8.0,1.0,0.0,6.0,1.0,995.0,87.8420840706044,0.0,995.0,62.1019108280255,36.8844221105528,31.0,3.14516129032258,6.0,38.2419387303977,12646.7366381238,372.915,415.791
D10 tapado,10,7,Presion alta,Contragolpe,77126,true,45.0,5.0,0.21364388430034,0.94347826086957,5.425,5.0,0.0,5.0,7.0,44.9172576832151,43.0,18.0,50.0,5.0,1.0,0.0,1.0,0.0,996.0,86.5746536351859,0.0,996.0,59.4864479315264,29.6184738955823,27.0,3.86111111111111,6.0,41.433369204239,13552.3260448961,392.741,423.327
D10 tapado,10,7,Presion alta,Contragolpe,77139,true,32.0,2.0,0.22766305665546,0.98314606741573,5.83333333333333,3.0,0.0,3.0,7.0,40.9871244635193,27.0,24.0,39.0,3.0,0.0,0.0,2.0,0.0,1048.0,83.8482104987622,0.0,1048.0,62.312925170068,29.8664122137405,32.0,3.578125,10.0,37.4092216100706,13704.5774323612,399.637,453.668
D10 tapado,10,7,Presion alta,Contragolpe,77152,true,33.0,3.0,0.26463251673041,1.0,5.73333333333333,1.0,0.0,1.0,11.0,51.5723270440252,29.0,34.0,43.0,1.0,0.0,0.0,0.0,0.0,971.0,83.525251346561,0.0,971.0,59.1760299625468,17.5077239958805,42.0,2.82142857142857,15.0,38.0629243468905,16596.0349591841,417.768,459.28
D10 tapado,10,7,Presion alta,Contragolpe,77165,true,38.0,3.0,0.23960209764308,0.96648044692737,4.94285714285714,5.0,0.0,5.0,11.0,51.5738498789346,35.0,21.0,48.0,2.0,0.0,0.0,1.0,0.0,960.0,85.2858191321111,0.0,960.0,57.6704545454545,26.6666666666667,34.0,2.98529411764706,12.0,35.6046483596708,13644.9698140951,387.445,435.367
D10 tapado,10,7,Presion alta,Contragolpe,77178,true,28.0,6.0,0.24110943976871,0.97560975609756,5.45454545454545,1.0,0.0,1.0,4.0,48.7272727272727,27.0,24.0,34.0,2.0,0.0,0.0,1.0,0.0,968.0,84.036765261933,0.0,968.0,66.4634146341463,15.2892561983471,37.0,3.68243243243243,9.0,38.9756911990373,16448.6990715526,457.166,480.343
D10 tapado,10,7,Presion alta,Contragolpe,77191,true,38.0,2.0,0.25417126394053,0.97560975609756,5.55555555555556,3.0,1.0,2.0,8.0,55.977229601518,37.0,23.0,48.0,1.0,0.0,0.0,1.0,0.0,1026.0,82.7883881780179,0.0,1026.0,60.6728538283063,15.9844054580897,34.0,3.84558823529412,12.0,43.1387909170895,16496.2122663097,449.228,499.895
D10 tapado,10,7,Presion alta,Contragolpe,77204,true,33.0,2.0,0.20818316915125,0.95675675675676,5.70967741935484,1.0,0.0,1.0,3.0,44.9905482041588,31.0,29.0,41.0,4.0,0.0,0.0,2.0,1.0,1025.0,84.7007743128192,0.0,1025.0,65.5345911949686,22.4390243902439,39.0,3.33974358974359,12.0,39.5799830376825,14627.9697177964,404.587,449.088
D10 tapado,10,7,Presion alta,Contragolpe,77217,true,30.0,4.0,0.22336292281778,0.98039215686275,5.76923076923077,4.0,1.0,3.0,8.0,50.1953125,28.0,24.0,40.0,2.0,0.0,0.0,1.0,0.0,994.0,84.1498039846755,0.0,994.0,67.4172185430464,24.0442655935614,35.0,3.63571428571429,10.0,38.5729631249547,14036.0439990692,402.586,449.937
D10 tapado,10,7,Presion alta,Contragolpe,77230,true,31.0,2.0,0.22879701034276,0.98882681564246,6.10344827586207,3.0,1.0,2.0,9.0,46.1538461538462,28.0,22.0,41.0,6.0,0.0,0.0,3.0,0.0,983.0,84.2393881433085,0.0,983.0,61.5602836879433,28.2807731434385,38.0,2.85526315789474,12.0,40.9393076618593,14436.394191123,373.729,416.909
D10 tapado,10,7,Presion alta,Contragolpe,77243,true,37.0,2.0,0.21318697828295,0.92424242424242,5.22857142857143,4.0,0.0,4.0,6.0,40.5639913232104,37.0,14.0,44.0,4.0,1.0,0.0,2.0,0.0,1004.0,85.7734133914753,0.0,1004.0,63.2911392405063,29.1832669322709,25.0,4.5,4.0,38.1268957162538,12033.3803644441,391.475,425.671
