escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,recepciones,toques_largos,dificultad_media,demora_sobre_cadencia,demora_media_ticks,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Tiki taka,Juego directo,77126,true,53.0,4.0,0.22303244988799,0.94901960784314,4.93877551020408,3.0,3.0,0.0,8.0,52.3809523809524,48.0,25.0,66.0,1.0,0.0,0.0,0.0,0.0,968.0,91.073179719137,0.0,968.0,57.4519230769231,14.0495867768595,40.0,2.9875,9.0,40.9987264206864,19629.6444206752,461.433,480.821
D1 favorito,1,4,Tiki taka,Juego directo,77139,true,50.0,4.0,0.27122509755944,1.0042735042735,5.10869565217391,2.0,2.0,0.0,5.0,57.4324324324324,46.0,20.0,57.0,3.0,0.0,0.0,2.0,0.0,1012.0,90.0872879485498,0.0,1012.0,54.5341614906832,20.4545454545455,33.0,3.32575757575758,5.0,35.8128259853547,18259.0830178442,440.239,480.911
D1 favorito,1,4,Tiki taka,Juego directo,77152,true,46.0,0.0,0.23987881647726,0.97424892703863,4.93478260869565,2.0,2.0,0.0,9.0,52.0987654320988,45.0,17.0,58.0,2.0,0.0,1.0,2.0,0.0,964.0,92.9619383406514,0.0,964.0,54.7814207650273,24.0663900414938,34.0,2.94852941176471,9.0,37.3021647830185,17901.5991591287,395.79,425.25
D1 favorito,1,4,Tiki taka,Juego directo,77165,true,55.0,1.0,0.22782080315224,0.99583333333333,4.42592592592593,5.0,4.0,1.0,7.0,58.7443946188341,49.0,20.0,68.0,2.0,0.0,1.0,1.0,0.0,960.0,91.6480588136773,0.0,960.0,59.0185676392573,21.4583333333333,34.0,3.27205882352941,6.0,37.3914251657363,17753.4185206668,432.901,458.686
D1 favorito,1,4,Tiki taka,Juego directo,77178,true,51.0,2.0,0.20545756937427,0.94520547945205,4.22448979591837,6.0,6.0,0.0,9.0,71.6253443526171,49.0,9.0,61.0,4.0,0.0,0.0,3.0,0.0,963.0,93.4657225463659,0.0,963.0,54.2424242424242,31.4641744548287,23.0,3.89130434782609,5.0,38.1863450568353,16302.7144131956,370.801,412.05
D1 favorito,1,4,Tiki taka,Juego directo,77191,true,48.0,2.0,0.23079499575668,0.99521531100478,4.52173913043478,6.0,6.0,0.0,10.0,67.5392670157068,47.0,10.0,60.0,1.0,0.0,0.0,1.0,0.0,972.0,92.1718890226562,0.0,972.0,52.3351648351648,25.1028806584362,24.0,3.96875,4.0,40.1592855636317,17336.9255555327,397.132,434.148
D1 favorito,1,4,Tiki taka,Juego directo,77204,true,46.0,0.0,0.18970868639797,0.95,4.95652173913043,6.0,6.0,0.0,11.0,58.7223587223587,45.0,15.0,56.0,1.0,0.0,0.0,1.0,0.0,960.0,91.8049971637264,0.0,960.0,54.5945945945946,22.9166666666667,32.0,3.15625,6.0,38.6113847741953,17812.1228751272,409.599,446.918
D1 favorito,1,4,Tiki taka,Juego directo,77217,true,63.0,4.0,0.24696564669267,1.00371747211896,4.57627118644068,6.0,6.0,0.0,10.0,65.6179775280899,61.0,12.0,69.0,2.0,0.0,0.0,1.0,0.0,964.0,91.2121145351767,0.0,964.0,57.8878748370274,20.4356846473029,27.0,4.11111111111111,3.0,38.6848306539113,17813.2222338503,417.898,462.814
D1 favorito,1,4,Tiki taka,Juego directo,77230,true,42.0,2.0,0.23550239025349,0.9811320754717,5.2,4.0,4.0,0.0,7.0,58.5241730279898,35.0,22.0,46.0,3.0,1.0,1.0,1.0,0.0,965.0,91.63423223823,0.0,965.0,55.2367288378766,27.7720207253886,34.0,2.83088235294118,8.0,41.6120129995609,16228.6912627776,393.959,418.549
D1 favorito,1,4,Tiki taka,Juego directo,77243,true,49.0,4.0,0.25578828658537,1.01951219512195,4.64444444444444,4.0,4.0,0.0,13.0,66.3316582914573,47.0,16.0,64.0,3.0,0.0,0.0,2.0,0.0,970.0,91.088535089862,0.0,970.0,53.7940379403794,23.9175257731959,24.0,4.13541666666667,8.0,39.2423725590752,17826.6044557156,405.814,437.606
D1 favorito,1,4,Presion alta,Contragolpe,77100,true,34.0,5.0,0.25049006976747,0.98830409356725,5.82758620689655,8.0,8.0,0.0,11.0,60.4591836734694,30.0,20.0,44.0,2.0,0.0,0.0,0.0,0.0,960.0,90.7490809065642,0.0,960.0,55.4131054131054,26.875,28.0,3.47321428571429,6.0,40.4885177857472,16843.020248983,369.573,407.498
D1 favorito,1,4,Presion alta,Contragolpe,77113,true,39.0,1.0,0.24826134176085,1.00913242009132,5.81578947368421,3.0,3.0,0.0,10.0,52.5641025641026,35.0,18.0,45.0,4.0,0.0,0.0,2.0,1.0,978.0,91.6185625464626,0.0,978.0,60.2864583333333,21.4723926380368,33.0,3.50757575757576,7.0,39.4266119973599,17717.5359431099,388.322,427.219
D1 favorito,1,4,Presion alta,Contragolpe,77126,true,31.0,1.0,0.21289023898138,0.97849462365591,6.06666666666667,5.0,5.0,0.0,9.0,49.867374005305,31.0,14.0,39.0,5.0,0.0,0.0,1.0,0.0,961.0,91.7055228903689,0.0,961.0,56.3552833078101,32.0499479708637,25.0,3.68,6.0,42.2017955276575,15848.4958320186,354.565,390.67
D1 favorito,1,4,Presion alta,Contragolpe,77139,true,41.0,2.0,0.27946343743559,1.0219298245614,5.97435897435897,4.0,4.0,0.0,11.0,55.5555555555556,38.0,17.0,49.0,2.0,0.0,0.0,2.0,1.0,983.0,90.2334386621047,0.0,983.0,58.1890812250333,23.6012207527976,29.0,3.76724137931034,5.0,35.422364470453,17199.6123427986,416.889,440.781
D1 favorito,1,4,Presion alta,Contragolpe,77152,true,32.0,1.0,0.26599250276932,1.04918032786885,6.19354838709677,4.0,4.0,0.0,8.0,58.4295612009238,26.0,25.0,39.0,5.0,0.0,0.0,3.0,0.0,960.0,90.8475866571976,0.0,960.0,61.3505747126437,27.5,39.0,2.73717948717949,10.0,35.266169476445,17869.7256280327,398.468,427.01
D1 favorito,1,4,Presion alta,Contragolpe,77165,true,40.0,2.0,0.25222131401085,0.99512195121951,5.36842105263158,3.0,3.0,0.0,13.0,55.0588235294118,37.0,17.0,53.0,0.0,0.0,1.0,0.0,0.0,1019.0,91.1241977980468,0.0,1019.0,52.4163568773234,20.8047105004907,35.0,3.02142857142857,10.0,38.4041850752674,19126.581170559,424.963,467.253
D1 favorito,1,4,Presion alta,Contragolpe,77178,true,26.0,0.0,0.21022632885206,0.96376811594203,5.11538461538462,4.0,4.0,0.0,11.0,65.7894736842105,24.0,11.0,38.0,4.0,0.0,0.0,3.0,1.0,980.0,91.8732688047477,0.0,980.0,57.5418994413408,26.9387755102041,23.0,4.47826086956522,5.0,38.9754382576854,16227.6778757081,395.05,424.031
D1 favorito,1,4,Presion alta,Contragolpe,77191,true,43.0,0.0,0.27344272161537,1.01673640167364,5.65116279069767,5.0,5.0,0.0,9.0,52.4154589371981,40.0,16.0,48.0,3.0,0.0,0.0,1.0,0.0,960.0,91.1075852073573,0.0,960.0,56.7493112947658,24.375,29.0,3.55172413793103,6.0,41.1895112193349,17115.5444220525,392.691,429.075
D1 favorito,1,4,Presion alta,Contragolpe,77204,true,40.0,2.0,0.24829250167961,1.00434782608696,6.07894736842105,4.0,4.0,0.0,11.0,61.5730337078652,38.0,17.0,47.0,4.0,0.0,0.0,2.0,1.0,998.0,90.9269570296161,0.0,998.0,59.7297297297297,25.8517034068136,32.0,3.453125,10.0,38.795902033807,17007.7662318224,387.341,424.25
