escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Tiki taka,Juego directo,77139,true,2.0,2.0,0.0,10.0,51.487414187643,51.0,16.0,60.0,2.0,0.0,0.0,1.0,0.0,998.0,90.1916363636363,0.0,998.0,55.6555269922879,22.0440881763527,33.0,3.28030303030303,8.0,35.6885297883068,16957.063984451,345.888,380.047
D1 favorito,1,4,Tiki taka,Juego directo,77152,true,4.0,4.0,0.0,7.0,56.9523809523809,57.0,31.0,70.0,3.0,1.0,0.0,1.0,0.0,1008.0,89.5272727272727,0.0,1008.0,65.1307596513076,20.3373015873016,43.0,3.0406976744186,9.0,37.0883484069529,18747.7951997739,379.079,414.894
D1 favorito,1,4,Tiki taka,Juego directo,77165,true,4.0,3.0,1.0,10.0,60.3491271820449,44.0,19.0,60.0,5.0,0.0,1.0,1.0,0.0,961.0,91.8214545454545,0.0,961.0,59.3144560357675,30.1768990634755,35.0,2.84285714285714,8.0,37.4152356408649,16513.6006110108,320.813,362.997
D1 favorito,1,4,Tiki taka,Juego directo,77178,true,5.0,5.0,0.0,11.0,64.2651296829971,35.0,11.0,51.0,5.0,1.0,0.0,3.0,0.0,997.0,91.288,0.0,997.0,52.803738317757,35.6068204613842,29.0,2.92241379310345,7.0,35.7763235698222,15697.3980577737,311.89,342.358
D1 favorito,1,4,Tiki taka,Juego directo,77191,true,4.0,4.0,0.0,12.0,57.6142131979695,57.0,15.0,69.0,3.0,0.0,0.0,1.0,0.0,964.0,93.4218181818182,0.0,964.0,54.7619047619048,25.9336099585062,29.0,3.37068965517241,7.0,41.6124442291445,17366.9893898635,329.09,360.704
D1 favorito,1,4,Tiki taka,Juego directo,77204,true,6.0,6.0,0.0,11.0,59.2682926829268,56.0,14.0,67.0,1.0,0.0,0.0,0.0,0.0,963.0,92.3287272727273,0.0,963.0,55.9670781893004,24.2990654205607,31.0,3.29032258064516,5.0,37.5104840394882,17102.2173912557,336.352,370.476
D1 favorito,1,4,Tiki taka,Juego directo,77217,true,4.0,4.0,0.0,9.0,64.9769585253456,48.0,12.0,60.0,4.0,0.0,0.0,0.0,0.0,1034.0,93.0814545454545,0.0,1034.0,59.8601398601399,30.8510638297872,25.0,4.28,5.0,35.5952135587366,15290.1810898168,333.426,367.495
D1 favorito,1,4,Tiki taka,Juego directo,77230,true,5.0,5.0,0.0,9.0,68.9119170984456,39.0,12.0,50.0,6.0,0.0,0.0,5.0,0.0,960.0,92.8589090909091,0.0,960.0,58.9783281733746,32.7083333333333,24.0,3.96875,3.0,41.2800721343196,15528.0338561774,297.917,328.469
D1 favorito,1,4,Tiki taka,Juego directo,77243,true,4.0,3.0,1.0,12.0,56.4231738035264,53.0,11.0,64.0,3.0,1.0,0.0,1.0,0.0,963.0,91.2683636363636,0.0,963.0,55.1192145862553,25.9605399792316,27.0,3.63888888888889,8.0,39.1360148252498,16522.4385462592,330.195,353.923
D1 favorito,1,4,Presion alta,Contragolpe,77100,true,0.0,0.0,0.0,7.0,63.169164882227,35.0,22.0,51.0,5.0,0.0,0.0,2.0,0.0,1001.0,90.6923636363636,0.0,1001.0,60.8409986859396,23.976023976024,32.0,3.6171875,8.0,41.7190379698545,16965.5000611317,336.05,377.889
