escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Presion alta,Contragolpe,77204,true,8.0,8.0,0.0,9.0,58.0976863753213,37.0,15.0,48.0,1.0,0.0,0.0,0.0,0.0,992.0,89.9887272727273,0.0,992.0,54.468085106383,28.9314516129032,31.0,3.09677419354839,5.0,38.7949008739152,16929.2941894064,302.308,328.806
D1 favorito,1,4,Presion alta,Contragolpe,77217,true,5.0,5.0,0.0,8.0,60.0436681222707,38.0,17.0,47.0,2.0,0.0,0.0,1.0,0.0,1044.0,89.0003636363637,0.0,1044.0,61.1859838274933,28.9272030651341,34.0,3.33823529411765,5.0,38.5699079648739,15609.0269964499,313.442,346.377
D1 favorito,1,4,Presion alta,Contragolpe,77230,true,5.0,5.0,0.0,9.0,58.3864118895966,30.0,20.0,44.0,2.0,0.0,0.0,0.0,0.0,973.0,87.8549090909091,0.0,973.0,64.3741403026135,25.2826310380267,36.0,3.25,6.0,40.9358010789809,16868.4417161284,306.998,338.401
D1 favorito,1,4,Presion alta,Contragolpe,77243,true,2.0,2.0,0.0,10.0,52.2988505747126,29.0,17.0,41.0,4.0,0.0,0.0,2.0,0.0,960.0,90.0410909090909,0.0,960.0,53.416149068323,32.9166666666667,27.0,3.18518518518519,7.0,39.052418677916,13956.1665385752,277.334,306.223
D1 tapado,4,1,Tiki taka,Juego directo,77100,true,3.0,0.0,3.0,6.0,44.9771689497717,46.0,21.0,64.0,4.0,0.0,0.0,1.0,0.0,961.0,93.8014545454545,0.0,961.0,59.1280653950954,23.6212278876171,35.0,3.1,9.0,40.3584277250236,17482.4671790019,308.392,338.233
D1 tapado,4,1,Tiki taka,Juego directo,77113,true,3.0,0.0,3.0,10.0,48.0492813141684,48.0,16.0,59.0,3.0,1.0,1.0,1.0,0.0,1007.0,91.6610909090909,0.0,1007.0,63.6959370904325,24.2303872889772,32.0,3.796875,7.0,39.6713807106733,18200.2626368121,321.962,354.246
D1 tapado,4,1,Tiki taka,Juego directo,77126,true,5.0,0.0,5.0,7.0,40.5660377358491,35.0,15.0,51.0,1.0,0.0,0.0,0.0,0.0,960.0,92.9178181818182,0.0,960.0,55.9366754617414,21.0416666666667,28.0,3.78571428571429,2.0,39.2941245190659,17934.0150297673,320.453,350.892
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,2.0,0.0,2.0,9.0,49.2505353319058,49.0,16.0,61.0,3.0,0.0,0.0,2.0,0.0,1034.0,90.1523636363636,0.0,1034.0,57.8947368421053,22.8239845261122,33.0,3.5,6.0,36.6835044005732,18350.9379538361,341.575,372.879
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,6.0,0.0,6.0,11.0,48.868778280543,41.0,26.0,63.0,0.0,0.0,0.0,0.0,0.0,962.0,90.9705454545454,0.0,962.0,58.6898395721925,22.2453222453222,39.0,2.81410256410256,13.0,36.2456469802538,18314.1105300307,319.328,349.401
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,3.0,0.0,3.0,13.0,43.717277486911,38.0,19.0,56.0,2.0,0.0,1.0,1.0,0.0,961.0,93.7523636363637,0.0,961.0,54.0656205420827,27.0551508844953,34.0,2.78676470588235,11.0,37.3248637511478,17705.7793799704,295.965,329.164
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,2.0,0.0,2.0,6.0,46.0048426150121,36.0,18.0,54.0,2.0,0.0,0.0,1.0,0.0,1007.0,92.5545454545455,0.0,1007.0,54.3507362784471,25.8192651439921,34.0,2.98529411764706,6.0,37.8852702062378,18061.3530967659,325.556,357.868
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,0.0,0.0,0.0,3.0,49.9065420560748,41.0,21.0,61.0,2.0,0.0,0.0,2.0,0.0,971.0,92.1912727272727,0.0,971.0,60.0901916572717,8.65087538619979,40.0,3.33125,12.0,41.4477790018557,21602.5613051734,382.816,407.516
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,2.0,0.0,2.0,8.0,46.3675213675214,44.0,21.0,60.0,4.0,1.0,0.0,1.0,1.0,1031.0,92.7345454545454,0.0,1031.0,60.3626943005181,25.1212415130941,36.0,3.23611111111111,8.0,38.7258120171662,17639.0217450987,322.099,359.326
D1 tapado,4,1,Tiki taka,Juego directo,77217,true,2.0,0.0,2.0,6.0,47.2380952380952,40.0,19.0,52.0,4.0,0.0,0.0,1.0,0.0,1007.0,89.6745454545454,0.0,1007.0,65.9062103929024,21.648460774578,37.0,3.51351351351351,10.0,40.4616887966467,15458.5181873311,347.856,378.902
D1 tapado,4,1,Tiki taka,Juego directo,77230,true,1.0,0.0,1.0,5.0,39.7769516728625,28.0,21.0,46.0,2.0,0.0,0.0,1.0,0.0,995.0,88.5290909090909,0.0,995.0,66.5006226650062,19.2964824120603,36.0,3.70833333333333,6.0,42.6448229558032,17800.0427520782,336.917,379.157
D1 tapado,4,1,Tiki taka,Juego directo,77243,true,4.0,0.0,4.0,7.0,43.4447300771208,44.0,13.0,61.0,3.0,1.0,0.0,2.0,0.0,1044.0,91.7429090909091,0.0,1044.0,51.6869095816464,29.0229885057471,31.0,3.08870967741936,4.0,37.1616812178957,15483.1577280825,323.839,358.685
D1 tapado,4,1,Presion alta,Contragolpe,77100,true,2.0,0.0,2.0,7.0,51.1111111111111,37.0,25.0,51.0,5.0,1.0,0.0,1.0,0.0,960.0,89.0036363636364,0.0,960.0,63.1105398457584,18.9583333333333,37.0,3.31756756756757,7.0,41.6832230198296,16827.5052091933,322.645,357.106
D1 tapado,4,1,Presion alta,Contragolpe,77113,true,2.0,0.0,2.0,9.0,42.1383647798742,39.0,16.0,41.0,5.0,0.0,0.0,3.0,1.0,986.0,87.436,0.0,986.0,62.982689747004,23.8336713995943,30.0,3.94166666666667,6.0,38.8429291738579,17360.5802886873,297.064,328.562
D1 tapado,4,1,Presion alta,Contragolpe,77126,true,5.0,0.0,5.0,11.0,48.9082969432314,40.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,1032.0,89.3014545454545,0.0,1032.0,57.0,22.4806201550388,34.0,3.35294117647059,8.0,42.5900493389355,17875.394692504,336.512,367.749
D1 tapado,4,1,Presion alta,Contragolpe,77139,true,3.0,0.0,3.0,7.0,55.8,38.0,25.0,49.0,3.0,0.0,0.0,2.0,1.0,1028.0,87.9301818181818,0.0,1028.0,63.6713735558408,24.2217898832685,37.0,3.35135135135135,9.0,38.0632402467872,14946.6893748378,327.062,355.352
D1 tapado,4,1,Presion alta,Contragolpe,77152,true,3.0,0.0,3.0,8.0,50.1123595505618,39.0,21.0,49.0,4.0,1.0,0.0,3.0,0.0,962.0,91.6185454545455,0.0,962.0,59.8092643051771,23.7006237006237,35.0,3.13571428571429,7.0,38.4054771191112,17378.6200383741,306.944,337.361
D1 tapado,4,1,Presion alta,Contragolpe,77165,true,7.0,0.0,7.0,11.0,56.7375886524823,34.0,21.0,43.0,3.0,0.0,0.0,0.0,0.0,1045.0,89.9003636363636,0.0,1045.0,58.5774058577406,31.3875598086124,40.0,2.625,8.0,39.0834945763585,17344.9514522656,310.366,341.787
