escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Tiki taka,Juego directo,77178,true,6.0,6.0,0.0,8.0,64.468085106383,51.0,18.0,79.0,2.0,0.0,0.0,1.0,0.0,991.0,92.2730909090909,0.0,991.0,59.514687100894,20.9889001009082,31.0,3.75806451612903,3.0,38.6202765994179,18341.9914067706,389.53,424.656
D1 favorito,1,4,Tiki taka,Juego directo,77191,true,4.0,4.0,0.0,12.0,54.3778801843318,53.0,20.0,65.0,1.0,0.0,0.0,0.0,0.0,1013.0,92.2632727272727,0.0,1013.0,57.010582010582,25.3701875616979,36.0,2.99305555555556,9.0,41.8473236146055,17896.0739484846,386.475,407.698
D1 favorito,1,4,Tiki taka,Juego directo,77204,true,6.0,6.0,0.0,12.0,54.9883990719258,41.0,18.0,63.0,1.0,0.0,0.0,0.0,0.0,960.0,92.1585454545454,0.0,960.0,56.7460317460317,21.25,39.0,2.75,11.0,38.4866794442314,18852.6066667655,374.402,411.09
D1 favorito,1,4,Tiki taka,Juego directo,77217,true,4.0,4.0,0.0,11.0,61.7834394904459,50.0,10.0,61.0,3.0,1.0,1.0,1.0,0.0,1002.0,92.1094545454545,0.0,1002.0,64.4322845417237,27.0459081836327,23.0,5.1195652173913,3.0,39.1656036105231,16701.8921864551,361.093,404.566
D1 favorito,1,4,Tiki taka,Juego directo,77230,true,2.0,2.0,0.0,8.0,54.1950113378685,36.0,20.0,54.0,4.0,0.0,0.0,0.0,0.0,961.0,92.2501818181818,0.0,961.0,59.1836734693878,23.5171696149844,39.0,2.78846153846154,12.0,42.1186313141831,17744.6537122861,355.89,377.543
D1 favorito,1,4,Tiki taka,Juego directo,77243,true,5.0,5.0,0.0,14.0,61.5384615384615,49.0,13.0,64.0,1.0,0.0,0.0,0.0,0.0,960.0,91.2912727272727,0.0,960.0,57.7597840755735,22.8125,29.0,3.68965517241379,8.0,38.6293791114495,16662.1382587344,370.284,401.326
D1 favorito,1,4,Presion alta,Contragolpe,77100,true,5.0,5.0,0.0,9.0,59.4771241830065,34.0,16.0,45.0,2.0,0.0,0.0,0.0,0.0,1007.0,90.3552727272727,0.0,1007.0,61.9047619047619,27.0109235352532,25.0,4.55,4.0,40.8818896945948,16606.7002639239,352.678,419.734
D1 favorito,1,4,Presion alta,Contragolpe,77113,true,2.0,1.0,1.0,6.0,52.9540481400438,24.0,21.0,40.0,6.0,1.0,0.0,3.0,1.0,1000.0,90.6072727272727,0.0,1000.0,63.6107193229901,29.1,30.0,3.75833333333333,6.0,39.7233468596627,16447.2082797652,360.656,383.949
D1 favorito,1,4,Presion alta,Contragolpe,77126,true,5.0,5.0,0.0,8.0,58.4541062801932,38.0,21.0,52.0,2.0,0.0,0.0,1.0,0.0,1009.0,91.648,0.0,1009.0,54.6666666666667,25.6689791873142,32.0,3.203125,5.0,41.0231376717185,17597.0174737239,361.833,397.125
D1 favorito,1,4,Presion alta,Contragolpe,77139,true,4.0,4.0,0.0,12.0,54.6610169491525,35.0,30.0,52.0,4.0,0.0,0.0,3.0,1.0,1024.0,87.6585454545455,0.0,1024.0,64.3347050754458,28.80859375,48.0,2.44270833333333,15.0,35.9145880133819,16335.7876429838,358.618,379.645
D1 favorito,1,4,Presion alta,Contragolpe,77152,true,6.0,6.0,0.0,10.0,57.1134020618557,34.0,26.0,53.0,1.0,0.0,0.0,1.0,0.0,972.0,91.1636363636364,0.0,972.0,63.4691195795007,21.7078189300412,43.0,2.80813953488372,9.0,37.0153893454937,18719.5743273506,398.427,404.662
D1 favorito,1,4,Presion alta,Contragolpe,77165,true,5.0,4.0,1.0,10.0,46.4891041162228,33.0,15.0,50.0,6.0,0.0,0.0,2.0,0.0,998.0,89.7367272727273,0.0,998.0,58.7301587301587,30.561122244489,30.0,3.39166666666667,5.0,37.9206733608117,15580.8587699621,340.888,387.332
D1 favorito,1,4,Presion alta,Contragolpe,77178,true,6.0,6.0,0.0,8.0,63.0853994490358,34.0,12.0,48.0,8.0,0.0,0.0,6.0,1.0,975.0,92.5610909090909,0.0,975.0,57.6489533011272,36.3076923076923,27.0,3.31481481481481,4.0,36.9004714784843,15384.8024241713,314.854,344.583
D1 favorito,1,4,Presion alta,Contragolpe,77191,true,4.0,4.0,0.0,6.0,53.0474040632054,37.0,18.0,54.0,3.0,0.0,0.0,1.0,0.0,965.0,91.576,0.0,965.0,58.1673306772908,21.9689119170984,31.0,3.53225806451613,7.0,41.8299669629984,18843.3831456053,367.889,389.445
D1 favorito,1,4,Presion alta,Contragolpe,77204,true,6.0,6.0,0.0,8.0,53.6036036036036,37.0,19.0,53.0,2.0,0.0,0.0,2.0,0.0,962.0,90.9967272727273,0.0,962.0,59.8648648648649,23.0769230769231,31.0,3.57258064516129,7.0,37.6271402677696,18340.1897542973,386.638,396.705
D1 favorito,1,4,Presion alta,Contragolpe,77217,true,5.0,5.0,0.0,9.0,62.877030162413,28.0,15.0,40.0,6.0,0.0,0.0,3.0,0.0,1093.0,90.8429090909091,0.0,1093.0,63.7593984962406,39.1582799634035,29.0,3.6551724137931,5.0,39.0340674848067,14256.1908953041,342.458,373.512
D1 favorito,1,4,Presion alta,Contragolpe,77230,true,5.0,5.0,0.0,10.0,62.0947630922693,30.0,10.0,39.0,6.0,0.0,0.0,3.0,0.0,967.0,88.8858181818182,0.0,967.0,62.3417721518987,34.6432264736298,23.0,4.28260869565217,3.0,41.5605124060853,15135.4142824197,314.071,347.398
D1 favorito,1,4,Presion alta,Contragolpe,77243,true,3.0,3.0,0.0,14.0,53.4526854219949,32.0,19.0,47.0,0.0,0.0,0.0,0.0,0.0,1012.0,90.1261818181818,0.0,1012.0,53.232462173315,28.1620553359684,34.0,2.84558823529412,9.0,39.3295240931271,16104.1904534104,367.487,396.11
D1 tapado,4,1,Tiki taka,Juego directo,77100,true,2.0,0.0,2.0,8.0,56.35103926097,54.0,16.0,69.0,3.0,1.0,0.0,0.0,0.0,963.0,94.5018181818182,0.0,963.0,56.67107001321,21.3914849428868,27.0,3.97222222222222,2.0,41.9466440625199,17761.9306664262,355.287,390.853
D1 tapado,4,1,Tiki taka,Juego directo,77113,true,5.0,0.0,5.0,10.0,42.6315789473684,32.0,18.0,52.0,3.0,1.0,0.0,3.0,0.0,964.0,91.9098181818182,0.0,964.0,56.7567567567568,30.9128630705394,34.0,2.77941176470588,7.0,37.9049217171408,15923.8724519093,328.301,356.535
D1 tapado,4,1,Tiki taka,Juego directo,77126,true,3.0,0.0,3.0,5.0,51.8072289156626,47.0,16.0,65.0,2.0,0.0,1.0,1.0,0.0,965.0,96.3050909090909,0.0,965.0,52.6114649681529,18.6528497409326,32.0,3.2265625,6.0,40.9437799570155,19254.1432637073,406.841,513.672
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,3.0,0.0,3.0,7.0,45.3947368421053,41.0,17.0,54.0,2.0,0.0,1.0,1.0,0.0,962.0,91.3010909090909,0.0,962.0,60.6951871657754,22.2453222453222,32.0,3.546875,6.0,35.9109178962276,17491.7325333718,634.964,733.522
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,7.0,0.0,7.0,11.0,42.3076923076923,45.0,19.0,63.0,3.0,0.0,0.0,3.0,1.0,987.0,91.0556363636364,0.0,987.0,61.0570236439499,27.1529888551165,32.0,3.4296875,8.0,34.7041819592077,16335.1055389978,612.873,696.484
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,3.0,0.0,3.0,9.0,59.1666666666667,36.0,17.0,57.0,4.0,0.0,0.0,2.0,0.0,985.0,94.3578181818182,0.0,985.0,50.5633802816901,27.9187817258883,33.0,2.71969696969697,10.0,39.5487487188566,16962.6692295182,634.116,690.72
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,4.0,0.0,4.0,8.0,48.0519480519481,41.0,17.0,58.0,4.0,0.0,1.0,3.0,0.0,980.0,92.5021818181818,0.0,980.0,53.6619718309859,27.5510204081633,29.0,3.28448275862069,6.0,37.6998989077889,17535.2571836415,611.709,627.232
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,0.0,0.0,0.0,4.0,59.3810444874275,55.0,20.0,68.0,3.0,0.0,0.0,1.0,0.0,961.0,93.2450909090909,0.0,961.0,60.6382978723404,11.9667013527575,33.0,3.88636363636364,5.0,41.544493218718,20491.0747703113,702.771,769.44
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,3.0,0.0,3.0,7.0,52.060737527115,46.0,22.0,63.0,3.0,0.0,0.0,1.0,0.0,960.0,92.6821818181818,0.0,960.0,59.5052083333333,20.0,40.0,2.85625,10.0,37.9241072941873,19205.3666037135,670.069,717.498
D1 tapado,4,1,Tiki taka,Juego directo,77217,true,0.0,0.0,0.0,4.0,53.4839924670433,51.0,9.0,57.0,1.0,0.0,0.0,0.0,0.0,990.0,93.3432727272727,0.0,990.0,60.9501738122827,12.8282828282828,31.0,4.24193548387097,1.0,40.3310384851539,19466.6445281337,713.811,751.695
